Session Code,Sport,Venue,Zone,Date,Games Day,Session Type,Event,Start Time,End Time,Is in LA Area,Is Women's Event 🎉
SWM01,Swimming,2028 Stadium,Inglewood,"Saturday, July 22",8,Preliminary,Women's 50m Backstroke Heats,9:30,11:30,TRUE,TRUE
SWM01,Swimming,2028 Stadium,Inglewood,"Saturday, July 22",8,Preliminary,Men's 100m Breaststroke Heats,9:30,11:30,TRUE,FALSE
SWM01,Swimming,2028 Stadium,Inglewood,"Saturday, July 22",8,Preliminary,Women's 400m Freestyle Heats,9:30,11:30,TRUE,TRUE
SWM01,Swimming,2028 Stadium,Inglewood,"Saturday, July 22",8,Preliminary,Women's 4x100m Freestyle Relay Heats,9:30,11:30,TRUE,TRUE
SWM01,Swimming,2028 Stadium,Inglewood,"Saturday, July 22",8,Preliminary,Men's 4x100m Freestyle Relay Heats,9:30,11:30,TRUE,FALSE
SWM02,Swimming,2028 Stadium,Inglewood,"Saturday, July 22",8,Final,Men's 400m Freestyle Final,18:00,20:00,TRUE,FALSE
SWM02,Swimming,2028 Stadium,Inglewood,"Saturday, July 22",8,Final,Women's 100m Butterfly Semifinal,18:00,20:00,TRUE,TRUE
SWM02,Swimming,2028 Stadium,Inglewood,"Saturday, July 22",8,Final,Men's 50m Butterfly Semifinal,18:00,20:00,TRUE,FALSE
SWM02,Swimming,2028 Stadium,Inglewood,"Saturday, July 22",8,Final,Women's 400m Freestyle Final,18:00,20:00,TRUE,TRUE
SWM02,Swimming,2028 Stadium,Inglewood,"Saturday, July 22",8,Final,Men's 100m Breaststroke Semifinal,18:00,20:00,TRUE,FALSE
SWM02,Swimming,2028 Stadium,Inglewood,"Saturday, July 22",8,Final,Women's 50m Backstroke Semifinal,18:00,20:00,TRUE,TRUE
SWM02,Swimming,2028 Stadium,Inglewood,"Saturday, July 22",8,Final,Men's 4x100m Freestyle Relay Final,18:00,20:00,TRUE,FALSE
SWM02,Swimming,2028 Stadium,Inglewood,"Saturday, July 22",8,Final,Women's 4x100m Freestyle Relay Final,18:00,20:00,TRUE,TRUE
SWM03,Swimming,2028 Stadium,Inglewood,"Sunday, July 23",9,Preliminary,Women's 100m Breaststroke Heats,9:30,11:30,TRUE,TRUE
SWM03,Swimming,2028 Stadium,Inglewood,"Sunday, July 23",9,Preliminary,Men's 100m Backstroke Heats,9:30,11:30,TRUE,FALSE
SWM03,Swimming,2028 Stadium,Inglewood,"Sunday, July 23",9,Preliminary,Women's 100m Freestyle Heats,9:30,11:30,TRUE,TRUE
SWM03,Swimming,2028 Stadium,Inglewood,"Sunday, July 23",9,Preliminary,Men's 400m Individual Medley Heats,9:30,11:30,TRUE,FALSE
SWM04,Swimming,2028 Stadium,Inglewood,"Sunday, July 23",9,Final,Women's 100m Butterfly Final,18:00,20:00,TRUE,TRUE
SWM04,Swimming,2028 Stadium,Inglewood,"Sunday, July 23",9,Final,Men's 50m Butterfly Final,18:00,20:00,TRUE,FALSE
SWM04,Swimming,2028 Stadium,Inglewood,"Sunday, July 23",9,Final,Women's 100m Breaststroke Semifinal,18:00,20:00,TRUE,TRUE
SWM04,Swimming,2028 Stadium,Inglewood,"Sunday, July 23",9,Final,Men's 400m Individual Medley Final,18:00,20:00,TRUE,FALSE
SWM04,Swimming,2028 Stadium,Inglewood,"Sunday, July 23",9,Final,Men's 100m Backstroke Semifinal,18:00,20:00,TRUE,FALSE
SWM04,Swimming,2028 Stadium,Inglewood,"Sunday, July 23",9,Final,Women's 100m Freestyle Semifinal,18:00,20:00,TRUE,TRUE
SWM04,Swimming,2028 Stadium,Inglewood,"Sunday, July 23",9,Final,Men's 100m Breaststroke Final,18:00,20:00,TRUE,FALSE
SWM04,Swimming,2028 Stadium,Inglewood,"Sunday, July 23",9,Final,Women's 50m Backstroke Final,18:00,20:00,TRUE,TRUE
SWM05,Swimming,2028 Stadium,Inglewood,"Monday, July 24",10,Preliminary,Women's 400m Individual Medley Heats,9:30,11:30,TRUE,TRUE
SWM05,Swimming,2028 Stadium,Inglewood,"Monday, July 24",10,Preliminary,Men's 200m Freestyle Heats,9:30,11:30,TRUE,FALSE
SWM05,Swimming,2028 Stadium,Inglewood,"Monday, July 24",10,Preliminary,Women's 100m Backstroke Heats,9:30,11:30,TRUE,TRUE
SWM05,Swimming,2028 Stadium,Inglewood,"Monday, July 24",10,Preliminary,Men's 50m Breaststroke Heats,9:30,11:30,TRUE,FALSE
SWM05,Swimming,2028 Stadium,Inglewood,"Monday, July 24",10,Preliminary,Men's 200m Butterfly Heats,9:30,11:30,TRUE,FALSE
SWM05,Swimming,2028 Stadium,Inglewood,"Monday, July 24",10,Preliminary,Men's 1500m Freestyle Heats,9:30,11:30,TRUE,FALSE
SWM06,Swimming,2028 Stadium,Inglewood,"Monday, July 24",10,Final,Women's 100m Freestyle Final,18:00,20:00,TRUE,TRUE
SWM06,Swimming,2028 Stadium,Inglewood,"Monday, July 24",10,Final,Men's 200m Freestyle Semifinal,18:00,20:00,TRUE,FALSE
SWM06,Swimming,2028 Stadium,Inglewood,"Monday, July 24",10,Final,Women's 100m Backstroke Semifinal,18:00,20:00,TRUE,TRUE
SWM06,Swimming,2028 Stadium,Inglewood,"Monday, July 24",10,Final,Men's 100m Backstroke Final,18:00,20:00,TRUE,FALSE
SWM06,Swimming,2028 Stadium,Inglewood,"Monday, July 24",10,Final,Women's 100m Breaststroke Final,18:00,20:00,TRUE,TRUE
SWM06,Swimming,2028 Stadium,Inglewood,"Monday, July 24",10,Final,Men's 50m Breaststroke Semifinal,18:00,20:00,TRUE,FALSE
SWM06,Swimming,2028 Stadium,Inglewood,"Monday, July 24",10,Final,Men's 200m Butterfly Semifinal,18:00,20:00,TRUE,FALSE
SWM06,Swimming,2028 Stadium,Inglewood,"Monday, July 24",10,Final,Women's 400m Individual Medley Final,18:00,20:00,TRUE,TRUE
SWM07,Swimming,2028 Stadium,Inglewood,"Tuesday, July 25",11,Preliminary,Women's 200m Freestyle Heats,9:30,11:30,TRUE,TRUE
SWM07,Swimming,2028 Stadium,Inglewood,"Tuesday, July 25",11,Preliminary,Men's 50m Freestyle Heats,9:30,11:30,TRUE,FALSE
SWM07,Swimming,2028 Stadium,Inglewood,"Tuesday, July 25",11,Preliminary,Women's 200m Breaststroke Heats,9:30,11:30,TRUE,TRUE
SWM07,Swimming,2028 Stadium,Inglewood,"Tuesday, July 25",11,Preliminary,Women's 1500m Freestyle Heats,9:30,11:30,TRUE,TRUE
SWM08,Swimming,2028 Stadium,Inglewood,"Tuesday, July 25",11,Final,Women's 200m Breaststroke Semifinal,18:00,20:00,TRUE,TRUE
SWM08,Swimming,2028 Stadium,Inglewood,"Tuesday, July 25",11,Final,Men's 200m Freestyle Final,18:00,20:00,TRUE,FALSE
SWM08,Swimming,2028 Stadium,Inglewood,"Tuesday, July 25",11,Final,Men's 50m Breaststroke Final,18:00,20:00,TRUE,FALSE
SWM08,Swimming,2028 Stadium,Inglewood,"Tuesday, July 25",11,Final,Men's 1500m Freestyle Final,18:00,20:00,TRUE,FALSE
SWM08,Swimming,2028 Stadium,Inglewood,"Tuesday, July 25",11,Final,Women's 200m Freestyle Semifinal,18:00,20:00,TRUE,TRUE
SWM08,Swimming,2028 Stadium,Inglewood,"Tuesday, July 25",11,Final,Men's 200m Butterfly Final,18:00,20:00,TRUE,FALSE
SWM08,Swimming,2028 Stadium,Inglewood,"Tuesday, July 25",11,Final,Men's 50m Freestyle Semifinal,18:00,20:00,TRUE,FALSE
SWM08,Swimming,2028 Stadium,Inglewood,"Tuesday, July 25",11,Final,Women's 100m Backstroke Final,18:00,20:00,TRUE,TRUE
SWM09,Swimming,2028 Stadium,Inglewood,"Wednesday, July 26",12,Preliminary,Men's 200m Individual Medley Heats,9:30,11:30,TRUE,FALSE
SWM09,Swimming,2028 Stadium,Inglewood,"Wednesday, July 26",12,Preliminary,Women's 50m Butterfly Heats,9:30,11:30,TRUE,TRUE
SWM09,Swimming,2028 Stadium,Inglewood,"Wednesday, July 26",12,Preliminary,Men's 200m Backstroke Heats,9:30,11:30,TRUE,FALSE
SWM09,Swimming,2028 Stadium,Inglewood,"Wednesday, July 26",12,Preliminary,Men's 4x200m Freestyle Relay Heats,9:30,11:30,TRUE,FALSE
SWM10,Swimming,2028 Stadium,Inglewood,"Wednesday, July 26",12,Final,Men's 200m Individual Medley Semifinal,18:00,20:00,TRUE,FALSE
SWM10,Swimming,2028 Stadium,Inglewood,"Wednesday, July 26",12,Final,Women's 200m Freestyle Final,18:00,20:00,TRUE,TRUE
SWM10,Swimming,2028 Stadium,Inglewood,"Wednesday, July 26",12,Final,Men's 50m Freestyle Final,18:00,20:00,TRUE,FALSE
SWM10,Swimming,2028 Stadium,Inglewood,"Wednesday, July 26",12,Final,Women's 50m Butterfly Semifinal,18:00,20:00,TRUE,TRUE
SWM10,Swimming,2028 Stadium,Inglewood,"Wednesday, July 26",12,Final,Women's 200m Breaststroke Final,18:00,20:00,TRUE,TRUE
SWM10,Swimming,2028 Stadium,Inglewood,"Wednesday, July 26",12,Final,Men's 200m Backstroke Semifinal,18:00,20:00,TRUE,FALSE
SWM10,Swimming,2028 Stadium,Inglewood,"Wednesday, July 26",12,Final,Women's 1500m Freestyle Final,18:00,20:00,TRUE,TRUE
SWM10,Swimming,2028 Stadium,Inglewood,"Wednesday, July 26",12,Final,Men's 4x200m Freestyle Relay Final,18:00,20:00,TRUE,FALSE
SWM11,Swimming,2028 Stadium,Inglewood,"Thursday, July 27",13,Preliminary,Women's 200m Individual Medley Heats,9:30,11:30,TRUE,TRUE
SWM11,Swimming,2028 Stadium,Inglewood,"Thursday, July 27",13,Preliminary,Men's 200m Breaststroke Heats,9:30,11:30,TRUE,FALSE
SWM11,Swimming,2028 Stadium,Inglewood,"Thursday, July 27",13,Preliminary,Men's 100m Freestyle Heats,9:30,11:30,TRUE,FALSE
SWM11,Swimming,2028 Stadium,Inglewood,"Thursday, July 27",13,Preliminary,Women's 200m Backstroke Heats,9:30,11:30,TRUE,TRUE
SWM11,Swimming,2028 Stadium,Inglewood,"Thursday, July 27",13,Preliminary,Women's 4x200m Freestyle Relay Heats,9:30,11:30,TRUE,TRUE
SWM12,Swimming,2028 Stadium,Inglewood,"Thursday, July 27",13,Final,Women's 200m Individual Medley Semifinal,18:00,20:00,TRUE,TRUE
SWM12,Swimming,2028 Stadium,Inglewood,"Thursday, July 27",13,Final,Men's 200m Backstroke Final,18:00,20:00,TRUE,FALSE
SWM12,Swimming,2028 Stadium,Inglewood,"Thursday, July 27",13,Final,Men's 200m Breaststroke Semifinal,18:00,20:00,TRUE,FALSE
SWM12,Swimming,2028 Stadium,Inglewood,"Thursday, July 27",13,Final,Women's 50m Butterfly Final,18:00,20:00,TRUE,TRUE
SWM12,Swimming,2028 Stadium,Inglewood,"Thursday, July 27",13,Final,Men's 100m Freestyle Semifinal,18:00,20:00,TRUE,FALSE
SWM12,Swimming,2028 Stadium,Inglewood,"Thursday, July 27",13,Final,Women's 200m Backstroke Semifinal,18:00,20:00,TRUE,TRUE
SWM12,Swimming,2028 Stadium,Inglewood,"Thursday, July 27",13,Final,Men's 200m Individual Medley Final,18:00,20:00,TRUE,FALSE
SWM12,Swimming,2028 Stadium,Inglewood,"Thursday, July 27",13,Final,Women's 4x200m Freestyle Relay Final,18:00,20:00,TRUE,TRUE
SWM13,Swimming,2028 Stadium,Inglewood,"Friday, July 28",14,Preliminary,Men's 100m Butterfly Heats,9:30,11:30,TRUE,FALSE
SWM13,Swimming,2028 Stadium,Inglewood,"Friday, July 28",14,Preliminary,Men's 50m Backstroke Heats,9:30,11:30,TRUE,FALSE
SWM13,Swimming,2028 Stadium,Inglewood,"Friday, July 28",14,Preliminary,Women's 50m Breaststroke Heats,9:30,11:30,TRUE,TRUE
SWM13,Swimming,2028 Stadium,Inglewood,"Friday, July 28",14,Preliminary,Men's 800m Freestyle Heats,9:30,11:30,TRUE,FALSE
SWM13,Swimming,2028 Stadium,Inglewood,"Friday, July 28",14,Preliminary,4x100m Mixed Medley Relay Heats,9:30,11:30,TRUE,FALSE
SWM14,Swimming,2028 Stadium,Inglewood,"Friday, July 28",14,Final,Men's 100m Butterfly Semifinal,18:00,20:00,TRUE,FALSE
SWM14,Swimming,2028 Stadium,Inglewood,"Friday, July 28",14,Final,Women's 200m Backstroke Final,18:00,20:00,TRUE,TRUE
SWM14,Swimming,2028 Stadium,Inglewood,"Friday, July 28",14,Final,Men's 200m Breaststroke Final,18:00,20:00,TRUE,FALSE
SWM14,Swimming,2028 Stadium,Inglewood,"Friday, July 28",14,Final,Women's 50m Breaststroke Semifinal,18:00,20:00,TRUE,TRUE
SWM14,Swimming,2028 Stadium,Inglewood,"Friday, July 28",14,Final,Men's 50m Backstroke Semifinal,18:00,20:00,TRUE,FALSE
SWM14,Swimming,2028 Stadium,Inglewood,"Friday, July 28",14,Final,Women's 200m Individual Medley Final,18:00,20:00,TRUE,TRUE
SWM14,Swimming,2028 Stadium,Inglewood,"Friday, July 28",14,Final,Men's 100m Freestyle Final,18:00,20:00,TRUE,FALSE
SWM15,Swimming,2028 Stadium,Inglewood,"Saturday, July 29",15,Preliminary,Women's 50m Freestyle Heats,9:30,11:30,TRUE,TRUE
SWM15,Swimming,2028 Stadium,Inglewood,"Saturday, July 29",15,Preliminary,Women's 200m Butterfly Heats,9:30,11:30,TRUE,TRUE
SWM15,Swimming,2028 Stadium,Inglewood,"Saturday, July 29",15,Preliminary,Women's 800m Freestyle Heats,9:30,11:30,TRUE,TRUE
SWM15,Swimming,2028 Stadium,Inglewood,"Saturday, July 29",15,Preliminary,Men's 4x100m Medley Relay Heats,9:30,11:30,TRUE,FALSE
SWM15,Swimming,2028 Stadium,Inglewood,"Saturday, July 29",15,Preliminary,Women's 4x100m Medley Relay Heats,9:30,11:30,TRUE,TRUE
SWM16,Swimming,2028 Stadium,Inglewood,"Saturday, July 29",15,Final,Women's 50m Freestyle Semifinal,18:00,20:00,TRUE,TRUE
SWM16,Swimming,2028 Stadium,Inglewood,"Saturday, July 29",15,Final,Men's 100m Butterfly Final,18:00,20:00,TRUE,FALSE
SWM16,Swimming,2028 Stadium,Inglewood,"Saturday, July 29",15,Final,Men's 50m Backstroke Final,18:00,20:00,TRUE,FALSE
SWM16,Swimming,2028 Stadium,Inglewood,"Saturday, July 29",15,Final,Women's 50m Breaststroke Final,18:00,20:00,TRUE,TRUE
SWM16,Swimming,2028 Stadium,Inglewood,"Saturday, July 29",15,Final,Men's 800m Freestyle Final,18:00,20:00,TRUE,FALSE
SWM16,Swimming,2028 Stadium,Inglewood,"Saturday, July 29",15,Final,Women's 200m Butterfly Semifinal,18:00,20:00,TRUE,TRUE
SWM16,Swimming,2028 Stadium,Inglewood,"Saturday, July 29",15,Final,4x100m Mixed Medley Relay Final,18:00,20:00,TRUE,FALSE
SWM17,Swimming,2028 Stadium,Inglewood,"Sunday, July 30",16,Final,Women's 50m Freestyle Final,15:00,16:30,TRUE,TRUE
SWM17,Swimming,2028 Stadium,Inglewood,"Sunday, July 30",16,Final,Women's 200m Butterfly Final,15:00,16:30,TRUE,TRUE
SWM17,Swimming,2028 Stadium,Inglewood,"Sunday, July 30",16,Final,Women's 800m Freestyle Final,15:00,16:30,TRUE,TRUE
SWM17,Swimming,2028 Stadium,Inglewood,"Sunday, July 30",16,Final,Men's 4x100m Medley Relay Final,15:00,16:30,TRUE,FALSE
SWM17,Swimming,2028 Stadium,Inglewood,"Sunday, July 30",16,Final,Women's 4x100m Medley Relay Final,15:00,16:30,TRUE,TRUE
TTE01,Table Tennis,LA Convention Center Hall 3,DTLA,"Saturday, July 15",1,Preliminary,Men's Singles Round of 64,10:00,13:00,TRUE,FALSE
TTE01,Table Tennis,LA Convention Center Hall 3,DTLA,"Saturday, July 15",1,Preliminary,Women's Singles Round of 64,10:00,13:00,TRUE,TRUE
TTE01,Table Tennis,LA Convention Center Hall 3,DTLA,"Saturday, July 15",1,Preliminary,Mixed Doubles Round of 16,10:00,13:00,TRUE,FALSE
TTE02,Table Tennis,LA Convention Center Hall 3,DTLA,"Saturday, July 15",1,Preliminary,Men's Doubles Round of 16,14:30,17:30,TRUE,FALSE
TTE02,Table Tennis,LA Convention Center Hall 3,DTLA,"Saturday, July 15",1,Preliminary,Women's Doubles Round of 16,14:30,17:30,TRUE,TRUE
TTE03,Table Tennis,LA Convention Center Hall 3,DTLA,"Saturday, July 15",1,Preliminary,Men's Singles Round of 64,19:30,22:30,TRUE,FALSE
TTE03,Table Tennis,LA Convention Center Hall 3,DTLA,"Saturday, July 15",1,Preliminary,Women's Singles Round of 64,19:30,22:30,TRUE,TRUE
TTE04,Table Tennis,LA Convention Center Hall 3,DTLA,"Sunday, July 16",2,Quarterfinal,Mixed Doubles Quarterfinal,10:00,13:00,TRUE,FALSE
TTE04,Table Tennis,LA Convention Center Hall 3,DTLA,"Sunday, July 16",2,Quarterfinal,Men's Singles Round of 64,10:00,13:00,TRUE,FALSE
TTE04,Table Tennis,LA Convention Center Hall 3,DTLA,"Sunday, July 16",2,Quarterfinal,Women's Singles Round of 64,10:00,13:00,TRUE,TRUE
TTE05,Table Tennis,LA Convention Center Hall 3,DTLA,"Sunday, July 16",2,Preliminary,Men's Singles Round of 64,15:30,18:30,TRUE,FALSE
TTE05,Table Tennis,LA Convention Center Hall 3,DTLA,"Sunday, July 16",2,Preliminary,Women's Singles Round of 64,15:30,18:30,TRUE,TRUE
TTE06,Table Tennis,LA Convention Center Hall 3,DTLA,"Sunday, July 16",2,Semifinal,Mixed Doubles Semifinal,20:15,23:15,TRUE,FALSE
TTE06,Table Tennis,LA Convention Center Hall 3,DTLA,"Sunday, July 16",2,Semifinal,Men's Singles Round of 64,20:15,23:15,TRUE,FALSE
TTE06,Table Tennis,LA Convention Center Hall 3,DTLA,"Sunday, July 16",2,Semifinal,Women's Singles Round of 64,20:15,23:15,TRUE,TRUE
TTE07,Table Tennis,LA Convention Center Hall 3,DTLA,"Monday, July 17",3,Quarterfinal,Men's Doubles Quarterfinal,10:00,13:00,TRUE,FALSE
TTE07,Table Tennis,LA Convention Center Hall 3,DTLA,"Monday, July 17",3,Quarterfinal,Women's Doubles Quarterfinal,10:00,13:00,TRUE,TRUE
TTE07,Table Tennis,LA Convention Center Hall 3,DTLA,"Monday, July 17",3,Quarterfinal,Men's Singles Round of 64,10:00,13:00,TRUE,FALSE
TTE07,Table Tennis,LA Convention Center Hall 3,DTLA,"Monday, July 17",3,Quarterfinal,Women's Singles Round of 64,10:00,13:00,TRUE,TRUE
TTE08,Table Tennis,LA Convention Center Hall 3,DTLA,"Monday, July 17",3,Preliminary,Men's Singles Round of 64,15:00,18:00,TRUE,FALSE
TTE08,Table Tennis,LA Convention Center Hall 3,DTLA,"Monday, July 17",3,Preliminary,Women's Singles Round of 64,15:00,18:00,TRUE,TRUE
TTE09,Table Tennis,LA Convention Center Hall 3,DTLA,"Monday, July 17",3,Final,Mixed Doubles Bronze Medal Match,21:00,23:15,TRUE,FALSE
TTE09,Table Tennis,LA Convention Center Hall 3,DTLA,"Monday, July 17",3,Final,Mixed Doubles Gold Medal Match,21:00,23:15,TRUE,FALSE
TTE10,Table Tennis,LA Convention Center Hall 3,DTLA,"Tuesday, July 18",4,Semifinal,Men's Doubles Semifinal,10:00,13:00,TRUE,FALSE
TTE10,Table Tennis,LA Convention Center Hall 3,DTLA,"Tuesday, July 18",4,Semifinal,Men's Singles Round of 32,10:00,13:00,TRUE,FALSE
TTE10,Table Tennis,LA Convention Center Hall 3,DTLA,"Tuesday, July 18",4,Semifinal,Women's Singles Round of 32,10:00,13:00,TRUE,TRUE
TTE11,Table Tennis,LA Convention Center Hall 3,DTLA,"Tuesday, July 18",4,Preliminary,Men's Singles Round of 32,15:00,18:00,TRUE,FALSE
TTE11,Table Tennis,LA Convention Center Hall 3,DTLA,"Tuesday, July 18",4,Preliminary,Women's Singles Round of 32,15:00,18:00,TRUE,TRUE
TTE12,Table Tennis,LA Convention Center Hall 3,DTLA,"Tuesday, July 18",4,Final,Men's Doubles Bronze Medal Match,21:00,23:15,TRUE,FALSE
TTE12,Table Tennis,LA Convention Center Hall 3,DTLA,"Tuesday, July 18",4,Final,Men's Doubles Gold Medal Match,21:00,23:15,TRUE,FALSE
TTE13,Table Tennis,LA Convention Center Hall 3,DTLA,"Wednesday, July 19",5,Semifinal,Women's Doubles Semifinal,10:00,13:00,TRUE,TRUE
TTE13,Table Tennis,LA Convention Center Hall 3,DTLA,"Wednesday, July 19",5,Semifinal,Men's Singles Round of 32,10:00,13:00,TRUE,FALSE
TTE13,Table Tennis,LA Convention Center Hall 3,DTLA,"Wednesday, July 19",5,Semifinal,Women's Singles Round of 32,10:00,13:00,TRUE,TRUE
TTE14,Table Tennis,LA Convention Center Hall 3,DTLA,"Wednesday, July 19",5,Preliminary,Men's Singles Round of 32,15:00,18:00,TRUE,FALSE
TTE14,Table Tennis,LA Convention Center Hall 3,DTLA,"Wednesday, July 19",5,Preliminary,Women's Singles Round of 32,15:00,18:00,TRUE,TRUE
TTE15,Table Tennis,LA Convention Center Hall 3,DTLA,"Wednesday, July 19",5,Final,Women's Doubles Bronze Medal Match,21:00,23:15,TRUE,TRUE
TTE15,Table Tennis,LA Convention Center Hall 3,DTLA,"Wednesday, July 19",5,Final,Women's Doubles Gold Medal Match,21:00,23:15,TRUE,TRUE
TTE16,Table Tennis,LA Convention Center Hall 3,DTLA,"Thursday, July 20",6,Preliminary,Men's Singles Round of 16,10:00,13:00,TRUE,FALSE
TTE16,Table Tennis,LA Convention Center Hall 3,DTLA,"Thursday, July 20",6,Preliminary,Women's Singles Round of 16,10:00,13:00,TRUE,TRUE
TTE17,Table Tennis,LA Convention Center Hall 3,DTLA,"Thursday, July 20",6,Preliminary,Men's Singles Round of 16,15:00,18:00,TRUE,FALSE
TTE17,Table Tennis,LA Convention Center Hall 3,DTLA,"Thursday, July 20",6,Preliminary,Women's Singles Round of 16,15:00,18:00,TRUE,TRUE
TTE18,Table Tennis,LA Convention Center Hall 3,DTLA,"Thursday, July 20",6,Preliminary,Men's Singles Round of 16,20:00,22:00,TRUE,FALSE
TTE18,Table Tennis,LA Convention Center Hall 3,DTLA,"Thursday, July 20",6,Preliminary,Women's Singles Round of 16,20:00,22:00,TRUE,TRUE
TTE19,Table Tennis,LA Convention Center Hall 3,DTLA,"Friday, July 21",7,Quarterfinal,Men's Singles Quarterfinal,10:00,13:00,TRUE,FALSE
TTE19,Table Tennis,LA Convention Center Hall 3,DTLA,"Friday, July 21",7,Quarterfinal,Women's Singles Quarterfinal,10:00,13:00,TRUE,TRUE
TTE20,Table Tennis,LA Convention Center Hall 3,DTLA,"Friday, July 21",7,Quarterfinal,Men's Singles Quarterfinal,15:00,18:00,TRUE,FALSE
TTE20,Table Tennis,LA Convention Center Hall 3,DTLA,"Friday, July 21",7,Quarterfinal,Women's Singles Quarterfinal,15:00,18:00,TRUE,TRUE
TTE21,Table Tennis,LA Convention Center Hall 3,DTLA,"Friday, July 21",7,Quarterfinal,Men's Singles Quarterfinal,21:00,23:00,TRUE,FALSE
TTE21,Table Tennis,LA Convention Center Hall 3,DTLA,"Friday, July 21",7,Quarterfinal,Women's Singles Quarterfinal,21:00,23:00,TRUE,TRUE
TTE22,Table Tennis,LA Convention Center Hall 3,DTLA,"Saturday, July 22",8,Semifinal,Women's Singles Semifinal,14:00,16:00,TRUE,TRUE
TTE23,Table Tennis,LA Convention Center Hall 3,DTLA,"Saturday, July 22",8,Final,Women's Singles Bronze Medal Match,21:00,23:15,TRUE,TRUE
TTE23,Table Tennis,LA Convention Center Hall 3,DTLA,"Saturday, July 22",8,Final,Women's Singles Gold Medal Match,21:00,23:15,TRUE,TRUE
TTE24,Table Tennis,LA Convention Center Hall 3,DTLA,"Sunday, July 23",9,Semifinal,Men's Singles Semifinal,14:00,16:00,TRUE,FALSE
TTE25,Table Tennis,LA Convention Center Hall 3,DTLA,"Sunday, July 23",9,Final,Men's Singles Bronze Medal Match,21:00,23:15,TRUE,FALSE
TTE25,Table Tennis,LA Convention Center Hall 3,DTLA,"Sunday, July 23",9,Final,Men's Singles Gold Medal Match,21:00,23:15,TRUE,FALSE
TTE26,Table Tennis,LA Convention Center Hall 3,DTLA,"Monday, July 24",10,Preliminary,Mixed Team Groups 1 and 2 Round 1,10:00,15:00,TRUE,FALSE
TTE27,Table Tennis,LA Convention Center Hall 3,DTLA,"Monday, July 24",10,Preliminary,Mixed Team Groups 3 and 4 Round 1,17:00,22:00,TRUE,FALSE
TTE28,Table Tennis,LA Convention Center Hall 3,DTLA,"Tuesday, July 25",11,Preliminary,Mixed Team Groups 1 and 2 Round 2,10:00,15:00,TRUE,FALSE
TTE29,Table Tennis,LA Convention Center Hall 3,DTLA,"Tuesday, July 25",11,Preliminary,Mixed Team Groups 3 and 4 Round 2,17:00,22:00,TRUE,FALSE
TTE30,Table Tennis,LA Convention Center Hall 3,DTLA,"Wednesday, July 26",12,Preliminary,Mixed Team Groups 1 and 2 Round 3,10:00,15:00,TRUE,FALSE
TTE31,Table Tennis,LA Convention Center Hall 3,DTLA,"Wednesday, July 26",12,Preliminary,Mixed Team Groups 3 and 4 Round 3,17:00,22:00,TRUE,FALSE
TTE32,Table Tennis,LA Convention Center Hall 3,DTLA,"Thursday, July 27",13,Quarterfinal,Mixed Team Quarterfinal (2 Matches),10:00,15:00,TRUE,FALSE
TTE33,Table Tennis,LA Convention Center Hall 3,DTLA,"Thursday, July 27",13,Quarterfinal,Mixed Team Quarterfinal (2 Matches),17:00,22:00,TRUE,FALSE
TTE34,Table Tennis,LA Convention Center Hall 3,DTLA,"Friday, July 28",14,Semifinal,Mixed Team Semifinal,12:30,15:00,TRUE,FALSE
TTE35,Table Tennis,LA Convention Center Hall 3,DTLA,"Friday, July 28",14,Semifinal,Mixed Team Semifinal,20:00,22:30,TRUE,FALSE
TTE36,Table Tennis,LA Convention Center Hall 3,DTLA,"Saturday, July 29",15,Bronze,Mixed Team Bronze Medal Match,12:30,15:00,TRUE,FALSE
TTE37,Table Tennis,LA Convention Center Hall 3,DTLA,"Saturday, July 29",15,Final,Mixed Team Gold Medal Match,20:00,22:45,TRUE,FALSE
TKW01,Taekwondo,LA Convention Center Hall 1,DTLA,"Wednesday, July 26",12,Preliminary,Women's -49kg Round of 32,9:00,13:00,TRUE,TRUE
TKW01,Taekwondo,LA Convention Center Hall 1,DTLA,"Wednesday, July 26",12,Preliminary,Men's -58kg Round of 32,9:00,13:00,TRUE,FALSE
TKW01,Taekwondo,LA Convention Center Hall 1,DTLA,"Wednesday, July 26",12,Preliminary,Women's -49kg Round of 16,9:00,13:00,TRUE,TRUE
TKW01,Taekwondo,LA Convention Center Hall 1,DTLA,"Wednesday, July 26",12,Preliminary,Men's -58kg Round of 16,9:00,13:00,TRUE,FALSE
TKW02,Taekwondo,LA Convention Center Hall 1,DTLA,"Wednesday, July 26",12,Semifinal,Women's -49kg Quarterfinal,15:00,18:00,TRUE,TRUE
TKW02,Taekwondo,LA Convention Center Hall 1,DTLA,"Wednesday, July 26",12,Semifinal,Men's -58kg Quarterfinal,15:00,18:00,TRUE,FALSE
TKW02,Taekwondo,LA Convention Center Hall 1,DTLA,"Wednesday, July 26",12,Semifinal,Women's -49kg Semifinal,15:00,18:00,TRUE,TRUE
TKW02,Taekwondo,LA Convention Center Hall 1,DTLA,"Wednesday, July 26",12,Semifinal,Men's -58kg Semifinal,15:00,18:00,TRUE,FALSE
TKW03,Taekwondo,LA Convention Center Hall 1,DTLA,"Wednesday, July 26",12,Final,Women's -49kg Repechage Contests,19:30,23:00,TRUE,TRUE
